id_nodo,tipo,nombre,id_indicador,id_proyecto,id_fragmento,campo_origen,idioma,texto
FRAGMENTO::2-s2.0-85141889957::resumen::10,FRAGMENTO,2-s2.0-85141889957::resumen::10,,,2-s2.0-85141889957::resumen::10,resumen,mixto,"Para lograr ese objetivo los participantes recomiendan que los entes reguladores de la prestación de servicios de salud a nivel nacional, regional o local vigilen el proceso de remisión de estas pacientes, facilitando rutas administrativas en caso de que no exista contrato previo entre el asegurador y el hospital o la clínica seleccionada (IPS). Recomendación 3. En los centros de referencia para pacientes con EAP se invita a la creación de equipos que incorporen un grupo fijo de especialistas (obstetras, urólogos, cirujanos generales, radiólogos intervencionistas) encargados de atender todos los casos de EAP. Es recomendable que esos grupos interdisciplinarios utilicen el modelo de ""paquete de intervención"" como guía para la preparación de los centros de referencia para EAP."
FRAGMENTO::2-s2.0-85141889957::resumen::11,FRAGMENTO,2-s2.0-85141889957::resumen::11,,,2-s2.0-85141889957::resumen::11,resumen,es,"Este modelo consta de las siguientes actividades: preparación de los servicios, prevención e identificación de la enfermedad, respuesta ante la presentación de la enfermedad, aprendizaje luego de cada evento. La telemedicina facilita el tratamiento de EAP y debe ser tenida en cuenta por los grupos interdisciplinarios que atienden esta enfermedad. Recomendación 4. Los residentes de Obstetricia deben recibir instrucción en maniobras útiles para la prevención y el tratamiento del sangrado intraoperatorio masivo por placenta previa y EAP, tales como: la compresión manual de la aorta, el torniquete uterino, el empaquetamiento pélvico, el bypass retrovesical y la maniobra de Ward. Los conceptos básicos de diagnóstico y tratamiento de EAP deben incluirse en los programas de especialización en Ginecología y Obstetricia en Colombia."
FRAGMENTO::2-s2.0-85141889957::resumen::12,FRAGMENTO,2-s2.0-85141889957::resumen::12,,,2-s2.0-85141889957::resumen::12,resumen,mixto,"En los centros de referencia del EAP se deben ofrecer programas de entrenamiento a los profesionales interesados en mejorar sus competencias en EAP de manera presencial y virtual. Además, deben ofrecer soporte asistencial remoto (telemedicina) permanente a los demás hospitales en su región, en relación con pacientes con esa enfermedad. Recomendación 5. La finalización de la gestación en pacientes con sospecha de EAP y placenta previa, por imágenes diagnósticas, sin evidencia de sangrado vaginal activo, debe llevarse a cabo entre las semanas 34 y 36 6/7. El tratamiento quirúrgico debe incluir intervenciones secuenciales que pueden variar según las características de la lesión, la situación clínica de la paciente y los recursos disponibles."
FRAGMENTO::2-s2.0-85141889957::resumen::13,FRAGMENTO,2-s2.0-85141889957::resumen::13,,,2-s2.0-85141889957::resumen::13,resumen,mixto,"Las opciones quirúrgicas (histerectomía total y subtotal, manejo quirúrgico conservador en un paso y manejo expectante) deben incluirse en un protocolo conocido por todo el equipo interdisciplinario. En escenarios sin diagnóstico anteparto, es decir, ante un hallazgo intraoperatorio de EAP (evidencia de abultamiento violáceo o neovascularización de la cara anterior del útero), y con participación de personal no entrenado, se plantean tres situaciones: Primera opción: en ausencia de indicación de nacimiento inmediato o sangrado vaginal, se recomienda diferir la cesárea (cerrar la laparotomía antes de incidir el útero) hasta asegurar la disponibilidad de los recursos recomendados para llevar a cabo una cirugía segura."
FRAGMENTO::2-s2.0-85141889957::resumen::14,FRAGMENTO,2-s2.0-85141889957::resumen::14,,,2-s2.0-85141889957::resumen::14,resumen,mixto,"Segunda opción: ante indicación de nacimiento inmediato (por ejemplo, estado fetal no tranquilizador), pero sin sangrado vaginal o indicación de manejo inmediato de EAP, se sugiere realizar manejo en dos tiempos: se realiza la cesárea evitando incidir la placenta, seguida de histerorrafia y cierre de abdomen, hasta asegurar la disponibilidad de los recursos recomendados para llevar a cabo una cirugía segura. Tercera opción: en presencia de sangrado vaginal que hace imposible diferir el manejo definitivo de EAP, es necesario extraer el feto por el fondo del útero, realizar la histerorrafia y reevaluar. En ocasiones, el nacimiento del feto disminuye el flujo placentario y el sangrado vaginal se reduce o desaparece, lo que hace posible diferir el manejo definitivo de EAP."
FRAGMENTO::2-s2.0-85141889957::resumen::15,FRAGMENTO,2-s2.0-85141889957::resumen::15,,,2-s2.0-85141889957::resumen::15,resumen,mixto,"Si el sangrado significativo persiste, es necesario continuar con la histerectomía haciendo uso de los recursos disponibles: compresión manual de la aorta, llamado inmediato a los cirujanos con mejor entrenamiento disponible, soporte de grupos expertos de otros hospitales a través de telemedicina. Si una paciente con factores de riesgo para EAP (por ejemplo, miomectomía o cesárea previa) presenta retención de placenta posterior al parto vaginal, es recomendable confirmar la posibilidad de dicho diagnóstico (por ejemplo, realizando una ecografía) antes de intentar la extracción manual de la placenta. CONCLUSIONES: esperamos que este primer consenso colombiano de EAP sirva como base para discusiones adicionales y trabajos colaborativos que mejoren los resultados clínicos de las mujeres afectadas por esta enfermedad."
FRAGMENTO::2-s2.0-85141889957::resumen::16,FRAGMENTO,2-s2.0-85141889957::resumen::16,,,2-s2.0-85141889957::resumen::16,resumen,es,Evaluar la aplicabilidad y efectividad de las recomendaciones emitidas requerirá investigaciones adicionales.
FRAGMENTO::2-s2.0-85141889957::palabras_clave::17,FRAGMENTO,2-s2.0-85141889957::palabras_clave::17,,,2-s2.0-85141889957::palabras_clave::17,palabras_clave,es,placenta acreta | conferencia de consenso | países en desarrollo | recursos en salud | consensus conference | developing countries | healthcare resources
FRAGMENTO::2-s2.0-85141889957::nombre_revista_libro::18,FRAGMENTO,2-s2.0-85141889957::nombre_revista_libro::18,,,2-s2.0-85141889957::nombre_revista_libro::18,nombre_revista_libro,es,Revista colombiana de obstetricia y ginecologia
FRAGMENTO::2-s2.0-85141889957::fuente::19,FRAGMENTO,2-s2.0-85141889957::fuente::19,,,2-s2.0-85141889957::fuente::19,fuente,desconocido,Scopus | CvLAC
FRAGMENTO::2-s2.0-85141889957::coautores::20,FRAGMENTO,2-s2.0-85141889957::coautores::20,,,2-s2.0-85141889957::coautores::20,coautores,desconocido,"Nieto-Calvache, Albaro José; Sanín-Blair, José Enrique; Buitrago-Leal, Haidi Marcela; Benavides-Serralde, Jesús Andrés; Maya-Castro, Juliana; Rozo-Rangel, Adda Piedad; Messa-Bryon, Adriana; Colonia-Toro, Alejandro; Gómez-Castro, Armando Rafael; Cardona-Ospina, Arturo; Caicedo-Cáceres, Carlos Eduardo; Dorado-Roncancio, Elkin Fabian; Silva-Herrera, Jaime Luis; Carvajal-Valencia, Javier Andrés; Velásquez-Penagos, Jesús Arnulfo; Niño-Gonzáles, Jorge Ernesto; Burgos-Luna, Juan Manuel; Rincón-García, Juan Carlos; Matera-Torres, Lía; Villamizar -Galvis, Orlando Afranio; Olaya-Garay, Sandra Ximena; Medina-Palmezano, Virna Patricia; Castañeda, Jimmy"
FRAGMENTO::2-s2.0-85141889957::afiliacion_coautores::21,FRAGMENTO,2-s2.0-85141889957::afiliacion_coautores::21,,,2-s2.0-85141889957::afiliacion_coautores::21,afiliacion_coautores,es,"Centro Médico Imbanaco; Fundación Universitaria Autónoma de las Américas; Hospital De San José, Bogotá; Fundación Valle del Lili; Clínica Universitaria Bolivariana; Universidad Icesi; Universidad Antonio Nariño; Hospital General de Medellin Luz Castro de Gutiérrez - E.S.E; Hospital Universitario Clínica San Rafael; Universidad de Antioquia; Universidad de Cartagena; Hospital Universitario San Ignacio; Clínica Las Vegas Grupo Quirón Salud; SES Hospital Universitario de Caldas; Hospital Federico Lleras Acosta; La Misericordia Clínica Internacional; Federación Colombiana de Obstetricia y Ginecología (FECOLSOG); Clínica Santa Ana – Clínica Norte; Hospital Universitario San Rafael; Unidad de Medicina Materno Fetal"
FRAGMENTO::2-s2.0-85141889957::pais_coautores::22,FRAGMENTO,2-s2.0-85141889957::pais_coautores::22,,,2-s2.0-85141889957::pais_coautores::22,pais_coautores,desconocido,Colombia
FACULTAD::medicina,FACULTAD,MEDICINA,,,,,,
PROGRAMA::mega prime medicina,PROGRAMA,Mega Prime Medicina,,,,,,
"INVESTIGADOR::silva herrera, jaime luis",INVESTIGADOR,"Silva Herrera, Jaime Luis",,,,,,
PALABRA_CLAVE::placenta acreta,PALABRA_CLAVE,placenta acreta,,,,,,
PALABRA_CLAVE::conferencia de consenso,PALABRA_CLAVE,conferencia de consenso,,,,,,
PALABRA_CLAVE::paises en desarrollo,PALABRA_CLAVE,países en desarrollo,,,,,,
PALABRA_CLAVE::recursos en salud,PALABRA_CLAVE,recursos en salud,,,,,,
PALABRA_CLAVE::consensus conference,PALABRA_CLAVE,consensus conference,,,,,,
PALABRA_CLAVE::developing countries,PALABRA_CLAVE,developing countries,,,,,,
PALABRA_CLAVE::healthcare resources,PALABRA_CLAVE,healthcare resources,,,,,,
"COAUTOR::nieto-calvache, albaro jose",COAUTOR,"Nieto-Calvache, Albaro José",,,,,,
"COAUTOR::sanin-blair, jose enrique",COAUTOR,"Sanín-Blair, José Enrique",,,,,,
"COAUTOR::buitrago-leal, haidi marcela",COAUTOR,"Buitrago-Leal, Haidi Marcela",,,,,,
"COAUTOR::benavides-serralde, jesus andres",COAUTOR,"Benavides-Serralde, Jesús Andrés",,,,,,
"COAUTOR::maya-castro, juliana",COAUTOR,"Maya-Castro, Juliana",,,,,,
"COAUTOR::rozo-rangel, adda piedad",COAUTOR,"Rozo-Rangel, Adda Piedad",,,,,,
"COAUTOR::messa-bryon, adriana",COAUTOR,"Messa-Bryon, Adriana",,,,,,
"COAUTOR::colonia-toro, alejandro",COAUTOR,"Colonia-Toro, Alejandro",,,,,,
"COAUTOR::gomez-castro, armando rafael",COAUTOR,"Gómez-Castro, Armando Rafael",,,,,,
"COAUTOR::cardona-ospina, arturo",COAUTOR,"Cardona-Ospina, Arturo",,,,,,
"COAUTOR::caicedo-caceres, carlos eduardo",COAUTOR,"Caicedo-Cáceres, Carlos Eduardo",,,,,,
"COAUTOR::dorado-roncancio, elkin fabian",COAUTOR,"Dorado-Roncancio, Elkin Fabian",,,,,,
"COAUTOR::silva-herrera, jaime luis",COAUTOR,"Silva-Herrera, Jaime Luis",,,,,,
"COAUTOR::carvajal-valencia, javier andres",COAUTOR,"Carvajal-Valencia, Javier Andrés",,,,,,
"COAUTOR::velasquez-penagos, jesus arnulfo",COAUTOR,"Velásquez-Penagos, Jesús Arnulfo",,,,,,
"COAUTOR::nino-gonzales, jorge ernesto",COAUTOR,"Niño-Gonzáles, Jorge Ernesto",,,,,,
"COAUTOR::burgos-luna, juan manuel",COAUTOR,"Burgos-Luna, Juan Manuel",,,,,,
"COAUTOR::rincon-garcia, juan carlos",COAUTOR,"Rincón-García, Juan Carlos",,,,,,
"COAUTOR::matera-torres, lia",COAUTOR,"Matera-Torres, Lía",,,,,,
"COAUTOR::villamizar -galvis, orlando afranio",COAUTOR,"Villamizar -Galvis, Orlando Afranio",,,,,,
"COAUTOR::olaya-garay, sandra ximena",COAUTOR,"Olaya-Garay, Sandra Ximena",,,,,,
"COAUTOR::medina-palmezano, virna patricia",COAUTOR,"Medina-Palmezano, Virna Patricia",,,,,,
"COAUTOR::castaneda, jimmy",COAUTOR,"Castañeda, Jimmy",,,,,,
AFILIACION::centro medico imbanaco,AFILIACION,Centro Médico Imbanaco,,,,,,
AFILIACION::fundacion universitaria autonoma de las americas,AFILIACION,Fundación Universitaria Autónoma de las Américas,,,,,,
"AFILIACION::hospital de san jose, bogota",AFILIACION,"Hospital De San José, Bogotá",,,,,,
AFILIACION::fundacion valle del lili,AFILIACION,Fundación Valle del Lili,,,,,,
AFILIACION::clinica universitaria bolivariana,AFILIACION,Clínica Universitaria Bolivariana,,,,,,
AFILIACION::universidad icesi,AFILIACION,Universidad Icesi,,,,,,
AFILIACION::universidad antonio narino,AFILIACION,Universidad Antonio Nariño,,,,,,
AFILIACION::hospital general de medellin luz castro de gutierrez - e.s.e,AFILIACION,Hospital General de Medellin Luz Castro de Gutiérrez - E.S.E,,,,,,
AFILIACION::hospital universitario clinica san rafael,AFILIACION,Hospital Universitario Clínica San Rafael,,,,,,
AFILIACION::universidad de antioquia,AFILIACION,Universidad de Antioquia,,,,,,
AFILIACION::universidad de cartagena,AFILIACION,Universidad de Cartagena,,,,,,
AFILIACION::hospital universitario san ignacio,AFILIACION,Hospital Universitario San Ignacio,,,,,,
AFILIACION::clinica las vegas grupo quiron salud,AFILIACION,Clínica Las Vegas Grupo Quirón Salud,,,,,,
AFILIACION::ses hospital universitario de caldas,AFILIACION,SES Hospital Universitario de Caldas,,,,,,
AFILIACION::hospital federico lleras acosta,AFILIACION,Hospital Federico Lleras Acosta,,,,,,
AFILIACION::la misericordia clinica internacional,AFILIACION,La Misericordia Clínica Internacional,,,,,,
AFILIACION::federacion colombiana de obstetricia y ginecologia (fecolsog),AFILIACION,Federación Colombiana de Obstetricia y Ginecología (FECOLSOG),,,,,,
AFILIACION::clinica santa ana clinica norte,AFILIACION,Clínica Santa Ana – Clínica Norte,,,,,,
AFILIACION::hospital universitario san rafael,AFILIACION,Hospital Universitario San Rafael,,,,,,
AFILIACION::unidad de medicina materno fetal,AFILIACION,Unidad de Medicina Materno Fetal,,,,,,
ARTICULO::2-s2.0-85189898702,ARTICULO,"Global burden of 288 causes of death and life expectancy decomposition in 204 countries and territories and 811 subnational locations, 1990–2021: a systematic analysis for the Global Burden of Disease Study 2021",,2-s2.0-85189898702,,,,
FRAGMENTO::2-s2.0-85189898702::facultad::1,FRAGMENTO,2-s2.0-85189898702::facultad::1,,,2-s2.0-85189898702::facultad::1,facultad,desconocido,INGENIERÍA
FRAGMENTO::2-s2.0-85189898702::programa_creacion::2,FRAGMENTO,2-s2.0-85189898702::programa_creacion::2,,,2-s2.0-85189898702::programa_creacion::2,programa_creacion,desconocido,TandaPrime Ingenieria
FRAGMENTO::2-s2.0-85189898702::tipo_documental::3,FRAGMENTO,2-s2.0-85189898702::tipo_documental::3,,,2-s2.0-85189898702::tipo_documental::3,tipo_documental,desconocido,ARTICLE
FRAGMENTO::2-s2.0-85189898702::investigador_docente::4,FRAGMENTO,2-s2.0-85189898702::investigador_docente::4,,,2-s2.0-85189898702::investigador_docente::4,investigador_docente,desconocido,"Barrero Solano, Lope Hugo"
FRAGMENTO::2-s2.0-85189898702::anio::5,FRAGMENTO,2-s2.0-85189898702::anio::5,,,2-s2.0-85189898702::anio::5,anio,desconocido,2024
FRAGMENTO::2-s2.0-85189898702::nombre_producto::6,FRAGMENTO,2-s2.0-85189898702::nombre_producto::6,,,2-s2.0-85189898702::nombre_producto::6,nombre_producto,en,"Global burden of 288 causes of death and life expectancy decomposition in 204 countries and territories and 811 subnational locations, 1990–2021: a systematic analysis for the Global Burden of Disease Study 2021"
FRAGMENTO::2-s2.0-85189898702::resumen::7,FRAGMENTO,2-s2.0-85189898702::resumen::7,,,2-s2.0-85189898702::resumen::7,resumen,en,"Background: Regular, detailed reporting on population health by underlying cause of death is fundamental for public health decision making. Cause-specific estimates of mortality and the subsequent effects on life expectancy worldwide are valuable metrics to gauge progress in reducing mortality rates. These estimates are particularly important following large-scale mortality spikes, such as the COVID-19 pandemic. When systematically analysed, mortality rates and life expectancy allow comparisons of the consequences of causes of death globally and over time, providing a nuanced understanding of the effect of these causes on global populations."
FRAGMENTO::2-s2.0-85189898702::resumen::8,FRAGMENTO,2-s2.0-85189898702::resumen::8,,,2-s2.0-85189898702::resumen::8,resumen,en,"Methods: The Global Burden of Diseases, Injuries, and Risk Factors Study (GBD) 2021 cause-of-death analysis estimated mortality and years of life lost (YLLs) from 288 causes of death by age-sex-location-year in 204 countries and territories and 811 subnational locations for each year from 1990 until 2021. The analysis used 56 604 data sources, including data from vital registration and verbal autopsy as well as surveys, censuses, surveillance systems, and cancer registries, among others."
FRAGMENTO::2-s2.0-85189898702::resumen::9,FRAGMENTO,2-s2.0-85189898702::resumen::9,,,2-s2.0-85189898702::resumen::9,resumen,en,"As with previous GBD rounds, cause-specific death rates for most causes were estimated using the Cause of Death Ensemble model—a modelling tool developed for GBD to assess the out-of-sample predictive validity of different statistical models and covariate permutations and combine those results to produce cause-specific mortality estimates—with alternative strategies adapted to model causes with insufficient data, substantial changes in reporting over the study period, or unusual epidemiology. YLLs were computed as the product of the number of deaths for each cause-age-sex-location-year and the standard life expectancy at each age. As part of the modelling process, uncertainty intervals (UIs) were generated using the 2·5th and 97·5th percentiles from a 1000-draw distribution for each metric."
FRAGMENTO::2-s2.0-85189898702::resumen::10,FRAGMENTO,2-s2.0-85189898702::resumen::10,,,2-s2.0-85189898702::resumen::10,resumen,en,"We decomposed life expectancy by cause of death, location, and year to show cause-specific effects on life expectancy from 1990 to 2021. We also used the coefficient of variation and the fraction of population affected by 90% of deaths to highlight concentrations of mortality. Findings are reported in counts and age-standardised rates. Methodological improvements for cause-of-death estimates in GBD 2021 include the expansion of under-5-years age group to include four new age groups, enhanced methods to account for stochastic variation of sparse data, and the inclusion of COVID-19 and other pandemic-related mortality—which includes excess mortality associated with the pandemic, excluding COVID-19, lower respiratory infections, measles, malaria, and pertussis."
FRAGMENTO::2-s2.0-85189898702::resumen::11,FRAGMENTO,2-s2.0-85189898702::resumen::11,,,2-s2.0-85189898702::resumen::11,resumen,en,"For this analysis, 199 new country-years of vital registration cause-of-death data, 5 country-years of surveillance data, 21 country-years of verbal autopsy data, and 94 country-years of other data types were added to those used in previous GBD rounds. Findings: The leading causes of age-standardised deaths globally were the same in 2019 as they were in 1990; in descending order, these were, ischaemic heart disease, stroke, chronic obstructive pulmonary disease, and lower respiratory infections. In 2021, however, COVID-19 replaced stroke as the second-leading age-standardised cause of death, with 94·0 deaths (95% UI 89·2–100·0) per 100 000 population. The COVID-19 pandemic shifted the rankings of the leading five causes, lowering stroke to the third-leading and chronic obstructive pulmonary disease to the fourth-leading position."
FRAGMENTO::2-s2.0-85189898702::resumen::12,FRAGMENTO,2-s2.0-85189898702::resumen::12,,,2-s2.0-85189898702::resumen::12,resumen,en,"In 2021, the highest age-standardised death rates from COVID-19 occurred in sub-Saharan Africa (271·0 deaths [250·1–290·7] per 100 000 population) and Latin America and the Caribbean (195·4 deaths [182·1–211·4] per 100 000 population). The lowest age-standardised death rates from COVID-19 were in the high-income super-region (48·1 deaths [47·4–48·8] per 100 000 population) and southeast Asia, east Asia, and Oceania (23·2 deaths [16·3–37·2] per 100 000 population). Globally, life expectancy steadily improved between 1990 and 2019 for 18 of the 22 investigated causes. Decomposition of global and regional life expectancy showed the positive effect that reductions in deaths from enteric infections, lower respiratory infections, stroke, and neonatal deaths, among others have contributed to improved survival over the study period."
FRAGMENTO::2-s2.0-85189898702::resumen::13,FRAGMENTO,2-s2.0-85189898702::resumen::13,,,2-s2.0-85189898702::resumen::13,resumen,en,"However, a net reduction of 1·6 years occurred in global life expectancy between 2019 and 2021, primarily due to increased death rates from COVID-19 and other pandemic-related mortality. Life expectancy was highly variable between super-regions over the study period, with southeast Asia, east Asia, and Oceania gaining 8·3 years (6·7–9·9) overall, while having the smallest reduction in life expectancy due to COVID-19 (0·4 years). The largest reduction in life expectancy due to COVID-19 occurred in Latin America and the Caribbean (3·6 years). Additionally, 53 of the 288 causes of death were highly concentrated in locations with less than 50% of the global population as of 2021, and these causes of death became progressively more concentrated since 1990, when only 44 causes showed this pattern."
FRAGMENTO::2-s2.0-85189898702::resumen::14,FRAGMENTO,2-s2.0-85189898702::resumen::14,,,2-s2.0-85189898702::resumen::14,resumen,en,"The concentration phenomenon is discussed heuristically with respect to enteric and lower respiratory infections, malaria, HIV/AIDS, neonatal disorders, tuberculosis, and measles. Interpretation: Long-standing gains in life expectancy and reductions in many of the leading causes of death have been disrupted by the COVID-19 pandemic, the adverse effects of which were spread unevenly among populations. Despite the pandemic, there has been continued progress in combatting several notable causes of death, leading to improved global life expectancy over the study period. Each of the seven GBD super-regions showed an overall improvement from 1990 and 2021, obscuring the negative effect in the years of the pandemic. Additionally, our findings regarding regional variation in causes of death driving increases in life expectancy hold clear policy utility."
FRAGMENTO::2-s2.0-85189898702::resumen::15,FRAGMENTO,2-s2.0-85189898702::resumen::15,,,2-s2.0-85189898702::resumen::15,resumen,en,"Analyses of shifting mortality trends reveal that several causes, once widespread globally, are now increasingly concentrated geographically. These changes in mortality concentration, alongside further investigation of changing risks, interventions, and relevant policy, present an important opportunity to deepen our understanding of mortality-reduction strategies. Examining patterns in mortality concentration might reveal areas where successful public health interventions have been implemented. Translating these successes to locations where certain causes of death remain entrenched can inform policies that work to improve life expectancy for people everywhere. Funding: Bill & Melinda Gates Foundation."
FRAGMENTO::2-s2.0-85189898702::nombre_revista_libro::16,FRAGMENTO,2-s2.0-85189898702::nombre_revista_libro::16,,,2-s2.0-85189898702::nombre_revista_libro::16,nombre_revista_libro,en,The Lancet
FRAGMENTO::2-s2.0-85189898702::fuente::17,FRAGMENTO,2-s2.0-85189898702::fuente::17,,,2-s2.0-85189898702::fuente::17,fuente,desconocido,Scopus | CvLAC
FRAGMENTO::2-s2.0-85189898702::coautores::18,FRAGMENTO,2-s2.0-85189898702::coautores::18,,,2-s2.0-85189898702::coautores::18,coautores,en,"Naghavi, Mohsen; Ong, Kanyin Liane; Aali, Amirali; Ababneh, Hazim S.; Abate, Yohannes Habtegiorgis; Abbafati, Cristiana; Abbasgholizadeh, Rouzbeh; Abbasian, Mohammadreza; Abbasi-Kangevari, Mohsen; Abbastabar, Hedayat; Abd ElHafeez, Samar; Abdelmasseh, Michael; Abd-Elsalam, Sherief; Abdelwahab, Ahmed; Abdollahi, Mohammad; Abdollahifar, Mohammad Amin; Abdoun, Meriem; Abdulah, Deldar Morad; Abdullahi, Auwal; Abebe, Mesfin; Abebe, Samrawit Shawel; Abedi, Aidin; Abegaz, Kedir Hussein; Abhilash, E. S.; Abidi, Hassan; Abiodun, Olumide; Aboagye, Richard Gyan; Abolhassani, Hassan; Abolmaali, Meysam; Abouzid, Mohamed; Aboye, Girma Beressa; Abreu, Lucas Guimaraes; Abrha, Woldu Aberhe; Abtahi, Dariush; Abu Rumeileh, Samir; Abualruz, Hasan; Abubakar, Bilyaminu; Abu-Gharbieh, Eman; Abu-Rmeileh, Niveen Me; Aburuz, Salahdein; Abu-Zaid, Ahmed; Accrombessi, Manfred Mario Kokou; Adal, Tadele Girum; Adamu, Abdu A.; Addo, Isaac Yeboah; Addolorato, Giovanni; Adebiyi, Akindele Olupelumi; Adekanmbi, Victor; Adepoju, Abiola Victor; Adetunji, Charles Oluwaseun; Adetunji, Juliana Bunmi; Adeyeoluwa, Temitayo Esther; Adeyinka, Daniel Adedayo; Adeyomoye, Olorunsola Israel; Admass, Biruk Adie; Adnani, Qorinah Estiningtyas Sakilah; Adra, Saryia; Afolabi, Aanuoluwapo Adeyimika; Afzal, Muhammad Sohail; Afzal, Saira; Agampodi, Suneth Buddhika; Agasthi, Pradyumna; Aggarwal, Manik; Aghamiri, Shahin; Agide, Feleke Doyore; Agodi, Antonella; Agrawal, Anurag; Agyemang-Duah, Williams; Ahinkorah, Bright Opoku; Ahmad, Aqeel; Ahmad, Danish; Ahmad, Firdos; Ahmad, Muayyad M.; Ahmad, Sajjad; Ahmad, Shahzaib; Ahmad, Tauseef; Ahmadi, Keivan; Ahmadzade, Amir Mahmoud; Ahmed, Ali; Ahmed, Ayman; Ahmed, Haroon; Ahmed, Luai A.; Ahmed, Mehrunnisha Sharif; Ahmed, Meqdad Saleh; Ahmed, Muktar Beshir; Ahmed, Syed Anees; Ajami, Marjan; Aji, Budi; Akara, Essona Matatom; Akbarialiabad, Hossein; Akinosoglou, Karolina; Akinyemiju, Tomi; Akkaif, Mohammed Ahmed; Akyirem, Samuel; Al Hamad, Hanadi; Al Hasan, Syed Mahfuz; Alahdab, Fares; Alalalmeh, Samer O.; Alalwan, Tariq A.; Al-Aly, Ziyad"
FRAGMENTO::2-s2.0-85189898702::afiliacion_coautores::19,FRAGMENTO,2-s2.0-85189898702::afiliacion_coautores::19,,,2-s2.0-85189898702::afiliacion_coautores::19,afiliacion_coautores,mixto,"School of Medicine and Psychology; University of Medical Sciences; Abasyn University; University General Hospital of Patras; Public Health Foundation of India; Jhpiego Corporation; Babcock University; School of Pharmacy; Advanced Diagnostic and Interventional Radiology Research Center; The Institute of Pharmaceutical Sciences (TIPS); Research Center for Immunodeficiencies; Non-Communicable Diseases Research Center; University of Health and Allied Sciences, Ghana; Ashoka University; Majmaah University; Shaqra University; Aksum University; Wachemo University; Wolkite University; Madda Walabu University; Dilla University; Osun State University; Alfaisal University; UCSI University; Institute for Health Metrics and Evaluation; COMSATS University Islamabad; Nigerian Institute of Medical Research; Cancer Institute NSW; University of Duhok; University of Gondar; Sree Narayana Guru College, Chelannur; Rajarata University of Sri Lanka; Fondazione Policlinico Universitario Agostino Gemelli IRCCS; Rumailah Hospital; Hamad Medical Corporation; Birzeit University; Institute of Endemic Diseases Sudan; Haramaya University; Jimma University; Ajman University; University of Management and Technology Lahore; Universitas Jenderal Soedirman; Universitas Padjadjaran; Poznan University of Medical Sciences; Lebanese American University; Université Ferhat Abbas Sétif 1; International Vaccine Institute, Seoul; Al-Zaytoonah University of Jordan; The University of Jordan; King Edward Medical University Lahore; Yasuj University of Medical Sciences; Alexandria University; Usmanu Danfodiyo University; Sapienza Università di Roma; Università Cattolica del Sacro Cuore, Campus di Roma; University of South Australia; London School of Hygiene & Tropical Medicine; University of Patras; University of California, San Diego; Universidade Federal de Minas Gerais; Massachusetts General Hospital; University of Southern California; University of Washington School of Medicine; UNSW Sydney; University of California, Los Angeles; Mayo Clinic Scottsdale-Phoenix, Arizona; University of Technology Sydney; U.S. Department of Veterans Affairs; Universität Basel; Washington University School of Medicine in St. Louis; Cleveland Clinic Foundation; The Brody School of Medicine; University of Missouri School of Medicine; University College Hospital, Ibadan; John Sealy School of Medicine; Queen's University; National Nutrition and Food Technology Research Institute, Shahid Beheshti University of Medical Sciences; University of Saskatchewan; Keck School of Medicine of USC; Imperial College London; Martin-Luther-Universität Halle-Wittenberg; UNSW Medicine; Fudan University; The Hong Kong Polytechnic University; United Arab Emirates University; Yale School of Nursing; Yakın Doğu Üniversitesi; University of Ibadan; Southeast University; Duke University School of Medicine; Joan C. Edwards School of Medicine; Bayero University; Università degli Studi di Catania, Scuola di Medicina; Harvard Medical School; Baylor College of Medicine; University of Tennessee Health Science Center; Stellenbosch University; Mashhad University of Medical Sciences, School of Medicine; Mashhad University of Medical Sciences; Faculty of Medicine; University of Bahrain; Ministry of Health; McWilliams School of Biomedical Informatics; Clinical Sciences Department; Aleta Wondo Hospital; Edo State University Uzairue; Clinical Research Institute of Benin (IRCB); Khatam Alanbia Hospital; Adolescent Friendly Research Initiative and Care; Federal Ministry of Health; Shefa Neuroscience Research Center; King Edward Memorial Hospital; Riphah Institute of Pharmaceutical Sciences; College of Medicine; Conservation South Africa; Miami Cancer Institute; Institute of Public Health"
FRAGMENTO::2-s2.0-85189898702::pais_coautores::20,FRAGMENTO,2-s2.0-85189898702::pais_coautores::20,,,2-s2.0-85189898702::pais_coautores::20,pais_coautores,desconocido,Australia; Nigeria; Pakistan; Greece; India; United States; Iran; Ghana; Saudi Arabia; Ethiopia; Malaysia; Iraq; Sri Lanka; Italy; Qatar; Palestine; Sudan; United Arab Emirates; Indonesia; Poland; Lebanon; Algeria; South Korea; Jordan; Egypt; United Kingdom; Brazil; Switzerland; Canada; Germany; China; Hong Kong; Cyprus; South Africa; Bahrain; Togo; Benin
FRAGMENTO::2-s2.0-85189898702::financiadores::21,FRAGMENTO,2-s2.0-85189898702::financiadores::21,,,2-s2.0-85189898702::financiadores::21,financiadores,en,United States Agency for International Development
FACULTAD::ingenieria,FACULTAD,INGENIERÍA,,,,,,
PROGRAMA::tandaprime ingenieria,PROGRAMA,TandaPrime Ingenieria,,,,,,
"INVESTIGADOR::barrero solano, lope hugo",INVESTIGADOR,"Barrero Solano, Lope Hugo",,,,,,
"COAUTOR::naghavi, mohsen",COAUTOR,"Naghavi, Mohsen",,,,,,
